p_i,p_m,diff_p^(n-2),dp^(n-1),diff_p^(n-1),dp^(n),diff_p^(n),target
177.827941003892,534665.149241112,471549.62930816296,0.5818023609794263,469455.140808637,0.5753729483900113,467383.798194433,0.5691520654291768
177.827941003892,536692.412453516,469455.140808637,0.5753729483900113,467383.798194433,0.5691520654291768,465334.85075888794,0.5631286701122169
177.827941003892,538698.665526415,467383.798194433,0.5691520654291768,465334.85075888794,0.5631286701122169,463307.58754648396,0.5572925202497087
177.827941003892,540684.5482869829,465334.85075888794,0.5631286701122169,463307.58754648396,0.5572925202497087,461301.334473585,0.551634100157761
177.827941003892,542650.668686341,463307.58754648396,0.5572925202497087,461301.334473585,0.551634100157761,459315.4517130171,0.54614455537725
177.827941003892,544597.604970174,461301.334473585,0.551634100157761,459315.4517130171,0.54614455537725,457349.331313659,0.540815634398055
177.827941003892,546525.907661619,459315.4517130171,0.54614455537725,457349.331313659,0.540815634398055,455402.395029826,0.5356396365124965
177.827941003892,548436.1013757971,457349.331313659,0.540815634398055,455402.395029826,0.5356396365124965,453474.092338381,0.5306093650494585
177.827941003892,550328.6864830779,455402.395029826,0.5356396365124965,453474.092338381,0.5306093650494585,451563.89862420294,0.525718085355798
177.827941003892,552204.1406361221,453474.092338381,0.5306093650494585,451563.89862420294,0.525718085355798,449671.31351692206,0.5209594869567081
177.827941003892,554062.9201740329,451563.89862420294,0.525718085355798,449671.31351692206,0.5209594869567081,447795.8593638779,0.5163276494196746
177.827941003892,555905.461415468,449671.31351692206,0.5209594869567081,447795.8593638779,0.5163276494196746,445937.0798259671,0.5118170115097503
177.827941003892,557732.181851175,447795.8593638779,0.5163276494196746,445937.0798259671,0.5118170115097503,444094.538584532,0.5074223432519486
177.827941003892,559543.481245363,445937.0798259671,0.5118170115097503,444094.538584532,0.5074223432519486,442267.81814882497,0.5031387206077731
177.827941003892,561339.74265423,444094.538584532,0.5074223432519486,442267.81814882497,0.5031387206077731,440456.518754637,0.4989615024630459
177.827941003892,563121.333369136,442267.81814882497,0.5031387206077731,440456.518754637,0.4989615024630459,438660.25734577,0.4948863096961092
177.827941003892,564888.6057911371,440456.518754637,0.4989615024630459,438660.25734577,0.4948863096961092,436878.666630864,0.49090900611142085
177.827941003892,566641.8982428521,438660.25734577,0.4948863096961092,436878.666630864,0.49090900611142085,435111.3942088629,0.487025681031939
177.827941003892,568381.535723121,436878.666630864,0.49090900611142085,435111.3942088629,0.487025681031939,433358.10175714793,0.4832326334080426
177.827941003892,570107.830609287,435111.3942088629,0.487025681031939,433358.10175714793,0.4832326334080426,431618.464276879,0.4795263572683325
177.827941003892,571821.083311518,433358.10175714793,0.4832326334080426,431618.464276879,0.4795263572683325,429892.169390713,0.47590352839748246
177.827941003892,573521.582883135,431618.464276879,0.4795263572683325,429892.169390713,0.47590352839748246,428178.91668848204,0.4723609921158317
177.827941003892,575209.6075905421,429892.169390713,0.47590352839748246,428178.91668848204,0.4723609921158317,426478.41711686505,0.46889575205753015
177.827941003892,576885.425446011,428178.91668848204,0.4723609921158317,426478.41711686505,0.46889575205753015,424790.39240945794,0.4655049598524864
177.827941003892,578549.294706286,426478.41711686505,0.46889575205753015,424790.39240945794,0.4655049598524864,423114.574553989,0.462185905631955
177.827941003892,580201.464339683,424790.39240945794,0.4655049598524864,423114.574553989,0.462185905631955,421450.70529371395,0.458936009276917
177.827941003892,581842.174464135,423114.574553989,0.462185905631955,421450.70529371395,0.458936009276917,419798.53566031705,0.4557528123477823
177.827941003892,583471.656758406,421450.70529371395,0.458936009276917,419798.53566031705,0.4557528123477823,418157.82553586503,0.45263397063083377
177.827941003892,585090.134848499,419798.53566031705,0.4557528123477823,418157.82553586503,0.45263397063083377,416528.34324159403,0.4495772472480571
177.827941003892,586697.824671117,418157.82553586503,0.45263397063083377,416528.34324159403,0.4495772472480571,414909.865151501,0.4465805062827874
177.827941003892,588294.934815864,416528.34324159403,0.4495772472480571,414909.865151501,0.4465805062827874,413302.175328883,0.4436417068741543
177.827941003892,589881.666847736,414909.865151501,0.4465805062827874,413302.175328883,0.4436417068741543,411705.06518413604,0.44075889774223065
177.827941003892,591458.215611318,413302.175328883,0.4436417068741543,411705.06518413604,0.44075889774223065,410118.333152264,0.43793021210611593
177.827941003892,593024.769517995,411705.06518413604,0.44075889774223065,410118.333152264,0.43793021210611593,408541.784388682,0.4351538629658171
177.827941003892,594581.510817345,410118.333152264,0.43793021210611593,408541.784388682,0.4351538629658171,406975.23048200505,0.4324281387083465
177.827941003892,596128.615853845,408541.784388682,0.4351538629658171,406975.23048200505,0.4324281387083465,405418.489182655,0.42975139902778514
177.827941003892,597666.2553098571,406975.23048200505,0.4324281387083465,405418.489182655,0.42975139902778514,403871.384146155,0.42712207111445927
177.827941003892,599194.59443585,405418.489182655,0.42975139902778514,403871.384146155,0.42712207111445927,402333.7446901429,0.4245386461091564
177.827941003892,600713.793268685,403871.384146155,0.42712207111445927,402333.7446901429,0.4245386461091564,400805.40556414996,0.4219996757874873
177.827941003892,602224.006838769,402333.7446901429,0.4245386461091564,400805.40556414996,0.4219996757874873,399286.206731315,0.41950376946776585
177.827941003892,603725.3853667821,400805.40556414996,0.4219996757874873,399286.206731315,0.41950376946776585,397775.99316123105,0.4170495911147575
177.827941003892,605218.07445066,399286.206731315,0.41950376946776585,397775.99316123105,0.4170495911147575,396274.6146332179,0.41463585663276414
177.827941003892,606702.21524344,397775.99316123105,0.4170495911147575,396274.6146332179,0.41463585663276414,394781.92554933997,0.4122613313277705
177.827941003892,608177.944622541,396274.6146332179,0.41463585663276414,394781.92554933997,0.4122613313277705,393297.78475656,0.4099248275280439
177.827941003892,609645.395351007,394781.92554933997,0.4122613313277705,393297.78475656,0.4099248275280439,391822.05537745904,0.4076252023516766
177.827941003892,611104.6962312061,393297.78475656,0.4099248275280439,391822.05537745904,0.4076252023516766,390354.604648993,0.4053613556108515
177.827941003892,612555.97225142,391822.05537745904,0.4076252023516766,390354.604648993,0.4053613556108515,388895.30376879394,0.40313222783721153
177.827941003892,613999.34472577,390354.604648993,0.4053613556108515,388895.30376879394,0.40313222783721153,387444.02774858,0.400936798430533
177.827941003892,615434.9314278379,388895.30376879394,0.40313222783721153,387444.02774858,0.400936798430533,386000.65527423006,0.3987740839077742
177.827941003892,616862.846718375,387444.02774858,0.400936798430533,386000.65527423006,0.3987740839077742,384565.06857216207,0.39664313626029374
177.827941003892,618283.201667405,386000.65527423006,0.3987740839077742,384565.06857216207,0.39664313626029374,383137.153281625,0.39454304139721597
177.827941003892,619696.1041710511,384565.06857216207,0.39664313626029374,383137.153281625,0.39454304139721597,381716.79833259503,0.3924729176794709
177.827941003892,621101.659063378,383137.153281625,0.39454304139721597,381716.79833259503,0.3924729176794709,380303.89582894894,0.39043191453526055
177.827941003892,622499.968223507,381716.79833259503,0.3924729176794709,380303.89582894894,0.39043191453526055,378898.340936622,0.38841921114695854
199.52623149688802,371051.151132506,0.0,0.0,0.0,0.0,999800.473768503,103.01434025028031
199.52623149688802,382625.488453648,0.0,0.0,999800.473768503,103.01434025028031,628948.8488674939,3.215093700317213
199.52623149688802,391506.789848133,999800.473768503,103.01434025028031,628948.8488674939,3.215093700317213,617374.511546352,2.467028165134721
199.52623149688802,398994.073268688,628948.8488674939,3.215093700317213,617374.511546352,2.467028165134721,608493.210151867,2.0798009501541674
199.52623149688802,405590.50238281104,617374.511546352,2.467028165134721,608493.210151867,2.0798009501541674,601005.926731312,1.832341420589736
199.52623149688802,411554.13015229104,608493.210151867,2.0798009501541674,601005.926731312,1.832341420589736,594409.497617189,1.6565632692999983
199.52623149688802,417038.25187310396,601005.926731312,1.832341420589736,594409.497617189,1.6565632692999983,588445.869847709,1.5233671446702566
199.52623149688802,422142.74791097204,594409.497617189,1.6565632692999983,588445.869847709,1.5233671446702566,582961.7481268961,1.4179155660744678
199.52623149688802,426936.995404871,588445.869847709,1.5233671446702566,582961.7481268961,1.4179155660744678,577857.252089028,1.3317354149719338
199.52623149688802,431471.507427397,582961.7481268961,1.4179155660744678,577857.252089028,1.3317354149719338,573063.004595129,1.2595866729238898
199.52623149688802,435784.417268157,577857.252089028,1.3317354149719338,573063.004595129,1.2595866729238898,568528.492572603,1.1980305113222212
199.52623149688802,439905.350699941,573063.004595129,1.2595866729238898,568528.492572603,1.1980305113222212,564215.582731843,1.1447037310511061
199.52623149688802,443857.86754462705,568528.492572603,1.1980305113222212,564215.582731843,1.1447037310511061,560094.6493000591,1.0979213457461285
199.52623149688802,447661.070015219,564215.582731843,1.1447037310511061,560094.6493000591,1.0979213457461285,556142.132455373,1.0564451307199811
199.52623149688802,451330.701074128,560094.6493000591,1.0979213457461285,556142.132455373,1.0564451307199811,552338.929984781,1.0193419608080552
199.52623149688802,454879.917541053,556142.132455373,1.0564451307199811,552338.929984781,1.0193419608080552,548669.298925872,0.9858934630347196
199.52623149688802,458319.848452213,552338.929984781,1.0193419608080552,548669.298925872,0.9858934630347196,545120.0824589471,0.9555363642111155
199.52623149688802,461660.007368297,548669.298925872,0.9858934630347196,545120.0824589471,0.9555363642111155,541680.151547787,0.9278219211344549
199.52623149688802,464908.60277516796,545120.0824589471,0.9555363642111155,541680.151547787,0.9278219211344549,538339.9926317029,0.9023876130197055
199.52623149688802,468072.77576929796,541680.151547787,0.9278219211344549,538339.9926317029,0.9023876130197055,535091.3972248321,0.8789369428138889
199.52623149688802,471158.784823636,538339.9926317029,0.9023876130197055,535091.3972248321,0.8789369428138889,531927.224230702,0.857224737316121
199.52623149688802,474172.15135939204,535091.3972248321,0.8789369428138889,531927.224230702,0.857224737316121,528841.2151763639,0.8370462599322329
199.52623149688802,477117.7758305,531927.224230702,0.857224737316121,528841.2151763639,0.8370462599322329,525827.8486406079,0.8182290197522121
199.52623149688802,480000.03130825795,528841.2151763639,0.8370462599322329,525827.8486406079,0.8182290197522121,522882.2241695,0.8006265215994305
199.52623149688802,482822.83967723296,525827.8486406079,0.8182290197522121,522882.2241695,0.8006265215994305,519999.96869174205,0.7841134358263905
199.52623149688802,485589.73423551297,522882.2241695,0.8006265215994305,519999.96869174205,0.7841134358263905,517177.16032276704,0.7685818217444467
199.52623149688802,488303.911551725,519999.96869174205,0.7841134358263905,517177.16032276704,0.7685818217444467,514410.26576448703,0.7539381433922325
199.52623149688802,490968.274749816,517177.16032276704,0.7685818217444467,514410.26576448703,0.7539381433922325,511696.088448275,0.7401008883586069
199.52623149688802,493585.46989242296,514410.26576448703,0.7539381433922325,511696.088448275,0.7401008883586069,509031.725250184,0.7269986507241588
199.52623149688802,496157.91676189896,511696.088448275,0.7401008883586069,509031.725250184,0.7269986507241588,506414.53010757704,0.7145685748544444
199.52623149688802,498687.83505859994,509031.725250184,0.7269986507241588,506414.53010757704,0.7145685748544444,503842.08323810104,0.70275508241694
199.52623149688802,501177.26682371896,506414.53010757704,0.7145685748544444,503842.08323810104,0.70275508241694,501312.16494140006,0.6915088236441725
199.52623149688802,503628.095731085,503842.08323810104,0.70275508241694,501312.16494140006,0.6915088236441725,498822.73317628104,0.6807858076016742
199.52623149688802,506042.063766242,501312.16494140006,0.6915088236441725,498822.73317628104,0.6807858076016742,496371.904268915,0.6705466764325037
199.52623149688802,508420.785712665,498822.73317628104,0.6807858076016742,496371.904268915,0.6705466764325037,493957.936233758,0.6607560962286112
199.52623149688802,510765.761787475,496371.904268915,0.6705466764325037,493957.936233758,0.6607560962286112,491579.214287335,0.6513822430027842
199.52623149688802,513078.38870757294,493957.936233758,0.6607560962286112,491579.214287335,0.6513822430027842,489234.238212525,0.6423963666938652
