p_i,time,p_m
8.91250938133745,302400,599126.880176285
8.91250938133745,306000,600646.335670889
8.91250938133745,309600,602156.804384721
8.91250938133745,313200,603658.436563843
8.91250938133745,316800,605151.377830787
8.91250938133745,320400,606635.769362438
8.91250938133745,324000,608111.748059339
8.91250938133745,327600,609579.446706966
8.91250938133745,331200,611038.994129445
8.91250938133745,334800,612490.515336175
8.91250938133745,338400,613934.131661772
8.91250938133745,342000,615369.960899718
8.91250938133745,345600,616798.117430082
8.91250938133745,349200,618218.712341653
8.91250938133745,352800,619631.853548784
8.91250938133745,356400,621037.645903249
8.91250938133745,360000,622436.191301383
10,3600,370931.925038642
10,7200,382508.456438095
10,10800,391391.441408082
10,14400,398880.144148439
10,18000,405477.82370841
10,21600,411442.58196735
10,25200,416927.743280512
10,28800,422033.206947345
10,32400,426828.363258237
10,36000,431363.734861247
10,39600,435677.462274683
10,43200,439799.176887317
10,46800,443752.442987121
10,50400,447556.366408194
10,54000,451226.693097245
10,57600,454776.582368034
10,61200,458217.165366445
10,64800,461557.957456595
10,68400,464807.168680383
10,72000,467971.941487975
10,75600,471058.535538702
10,79200,474072.473300436
10,82800,477018.656156061
10,86400,479901.458005854
10,90000,482724.801477828
10,93600,485492.220539859
10,97200,488206.912366528
10,100800,490871.78063211
10,104400,493489.471900839
10,108000,496062.406413773
10,111600,498592.804292044
10,115200,501082.707963942
10,118800,503534.001460372
10,122400,505948.427097098
10,126000,508327.599963698
10,129600,510673.02056168
10,133200,512986.085872713
10,136800,515268.099088888
10,140400,517520.278197455
10,144000,519743.763580614
10,147600,521939.624764953
10,151200,524108.866433916
10,154800,526252.433799234
10,158400,528371.217412804
10,162000,530466.057488543
10,165600,532537.747793742
10,169200,534587.039161077
10,172800,536614.642665405
10,176400,538621.232503513
10,180000,540607.448609974
10,183600,542573.899037958
10,187200,544521.162130215
10,190800,546449.788502289
10,194400,548360.302857365
10,198000,550253.205649801
10,201600,552128.974612435
10,205200,553988.066160974
10,208800,555830.91668731
10,212400,557657.943752275
10,216000,559469.547187178
10,219600,561266.110112516
10,223200,563047.999881304
10,226800,564815.568953749
10,230400,566569.155709262
10,234000,568309.085201235
10,237600,570035.669859447
10,241200,571749.210144492
10,244800,573449.99515821
10,248400,575138.303213715
10,252000,576814.402368268
10,255600,578478.550921961
10,259200,580130.997884902
10,262800,581771.983415331
10,266400,583401.7392309
10,270000,585020.48899515
10,273600,586628.44868103
10,277200,588225.826913157
10,280800,589812.825290362
10,284400,591389.638689938
10,288000,592956.455554892
10,291600,594513.458165398
10,295200,596060.822895531
10,298800,597598.720456306
10,302400,599127.316125928
10,306000,600646.769968123
10,309600,602157.23703932
10,313200,603658.867585416
10,316800,605151.807228786
10,320400,606636.197146161
10,324000,608112.174237935
10,327600,609579.871289439
10,331200,611039.41712466
10,334800,612490.93675286
10,338400,613934.551508524
10,342000,615370.379185005
10,345600,616798.534162249
10,349200,618219.127528922
10,352800,619632.267199261
10,356400,621038.058024927
10,360000,622436.601902142
11.2201845430196,3600,370932.69262546
11.2201845430196,7200,382509.209899267
11.2201845430196,10800,391392.184030264
11.2201845430196,14400,398880.877632931
11.2201845430196,18000,405478.549142434
11.2201845430196,21600,411443.300123196
11.2201845430196,25200,416928.454743381
11.2201845430196,28800,422033.912180545
11.2201845430196,32400,426829.062640402
11.2201845430196,36000,431364.428709367
11.2201845430196,39600,435678.150859207
11.2201845430196,43200,439799.860442538
11.2201845430196,46800,443753.12171858
11.2201845430196,50400,447557.040498118
11.2201845430196,54000,451227.362708648
11.2201845430196,57600,454777.247647873
11.2201845430196,61200,458217.826448096
11.2201845430196,64800,461558.614461823
11.2201845430196,68400,464807.821720934
11.2201845430196,72000,467972.59066688
11.2201845430196,75600,471059.180951355
11.2201845430196,79200,474073.115035492
11.2201845430196,82800,477019.294296194
11.2201845430196,86400,479902.092628402
11.2201845430196,90000,482725.432655341
11.2201845430196,93600,485492.848340576
11.2201845430196,97200,488207.536854787
11.2201845430196,100800,490872.401868706
11.2201845430196,104400,493490.089943337
11.2201845430196,108000,496063.021316785
11.2201845430196,111600,498593.416107472
11.2201845430196,115200,501083.316741198
11.2201845430196,118800,503534.607246568
11.2201845430196,122400,505949.029937219
11.2201845430196,126000,508328.19990076
11.2201845430196,129600,510673.617636867
11.2201845430196,133200,512986.680125506
11.2201845430196,136800,515268.690557176
11.2201845430196,140400,517520.866917641
11.2201845430196,144000,519744.34958771
11.2201845430196,147600,521940.208092667
11.2201845430196,151200,524109.447114728
11.2201845430196,154800,526253.011864473
11.2201845430196,158400,528371.79289271
11.2201845430196,162000,530466.630412332
11.2201845430196,165600,532538.318189661
11.2201845430196,169200,534587.607056457
11.2201845430196,172800,536615.20808671
11.2201845430196,176400,538621.795476384
11.2201845430196,180000,540608.00915927
11.2201845430196,183600,542574.457187798
11.2201845430196,187200,544521.717904011
11.2201845430196,190800,546450.341922781
11.2201845430196,194400,548360.853946653
11.2201845430196,198000,550253.754429376
11.2201845430196,201600,552129.521103203
11.2201845430196,205200,553988.610383284
11.2201845430196,208800,555831.45866098
11.2201845430196,212400,557658.483496612
11.2201845430196,216000,559470.084721002
11.2201845430196,219600,561266.64545418
11.2201845430196,223200,563048.533048712
11.2201845430196,226800,564816.099964375
11.2201845430196,230400,566569.684580167
11.2201845430196,234000,568309.611949084
11.2201845430196,237600,570036.194500523
11.2201845430196,241200,571749.732694712
11.2201845430196,244800,573450.515633138
11.2201845430196,248400,575138.821628575
11.2201845430196,252000,576814.918737956
11.2201845430196,255600,578479.065261061
11.2201845430196,259200,580131.510207692
11.2201845430196,262800,581772.493735796
11.2201845430196,266400,583402.247562742
11.2201845430196,270000,585020.995351798
11.2201845430196,273600,586628.953075651
11.2201845430196,277200,588226.329358663
11.2201845430196,280800,589813.325799418
11.2201845430196,284400,591390.137274971
11.2201845430196,288000,592956.9522281
11.2201845430196,291600,594513.952938756
11.2201845430196,295200,596061.3157808
11.2201845430196,298800,597599.211465037
11.2201845430196,302400,599127.805269472
11.2201845430196,306000,600647.257257634
11.2201845430196,309600,602157.722485765
11.2201845430196,313200,603659.351199576
11.2201845430196,316800,605152.289021266
11.2201845430196,320400,606636.677127393
11.2201845430196,324000,608112.652418184
11.2201845430196,327600,609580.347678809
11.2201845430196,331200,611039.891733097
11.2201845430196,334800,612491.409590158
11.2201845430196,338400,613935.022584328
11.2201845430196,342000,615370.848508816
11.2201845430196,345600,616799.00174343
11.2201845430196,349200,618219.5933767
11.2201845430196,352800,619632.731322731
11.2201845430196,356400,621038.520433055
11.2201845430196,360000,622437.062603772
12.5892541179417,3600,370933.553872034
12.5892541179417,7200,382510.055296606
12.5892541179417,10800,391393.017266057
12.5892541179417,14400,398881.700616066
12.5892541179417,18000,405479.363092797
12.5892541179417,21600,411444.105907308
12.5892541179417,25200,416929.253017851
12.5892541179417,28800,422034.703465209
12.5892541179417,32400,426829.847360098
12.5892541179417,36000,431365.207219762
12.5892541179417,39600,435678.923463749
12.5892541179417,43200,439800.627404111
12.5892541179417,46800,443753.883267802
12.5892541179417,50400,447557.796839452
12.5892541179417,54000,451228.114024999
12.5892541179417,57600,454777.99410413
12.5892541179417,61200,458218.568193909
12.5892541179417,64800,461559.351633813
12.5892541179417,68400,464808.554444483
12.5892541179417,72000,467973.319057592
12.5892541179417,75600,471059.905116262
12.5892541179417,79200,474073.835074068
12.5892541179417,82800,477020.010301201
12.5892541179417,86400,479902.804686612
12.5892541179417,90000,482726.140848159
12.5892541179417,93600,485493.552744567
12.5892541179417,97200,488208.237542139
12.5892541179417,100800,490873.098907631
12.5892541179417,104400,493490.783398425
12.5892541179417,108000,496063.711249311
12.5892541179417,111600,498594.102575673
12.5892541179417,115200,501083.999800513
12.5892541179417,118800,503535.286949858
12.5892541179417,122400,505949.70633496
12.5892541179417,126000,508328.873041215
12.5892541179417,129600,510674.287566246
12.5892541179417,133200,512987.346888106
12.5892541179417,136800,515269.35419551
12.5892541179417,140400,517521.527472554
12.5892541179417,144000,519745.007098487
12.5892541179417,147600,521940.862597126
12.5892541179417,151200,524110.098649316
12.5892541179417,154800,526253.660464338
12.5892541179417,158400,528372.438591784
12.5892541179417,162000,530467.273243395
12.5892541179417,165600,532538.958184407
12.5892541179417,169200,534588.244245553
12.5892541179417,172800,536615.842499848
12.5892541179417,176400,538622.427142333
12.5892541179417,180000,540608.638105925
12.5892541179417,183600,542575.083442218
12.5892541179417,187200,544522.341492465
12.5892541179417,190800,546450.962870786
12.5892541179417,194400,548361.472279004
12.5892541179417,198000,550254.370170186
12.5892541179417,201600,552130.134275929
12.5892541179417,205200,553989.221010759
12.5892541179417,208800,555832.066765439
12.5892541179417,212400,557659.089099719
12.5892541179417,216000,559470.687843873
12.5892541179417,219600,561267.246117407
12.5892541179417,223200,563049.131272384
12.5892541179417,226800,564816.695768097
12.5892541179417,230400,566570.277983083
12.5892541179417,234000,568310.202969891
12.5892541179417,237600,570036.783157492
12.5892541179417,241200,571750.319005701
12.5892541179417,244800,573451.099615611
12.5892541179417,248400,575139.403299614
12.5892541179417,252000,576815.498114276
12.5892541179417,255600,578479.642359023
12.5892541179417,259200,580132.085043317
12.5892541179417,262800,581773.066324775
12.5892541179417,266400,583402.817920449
12.5892541179417,270000,585021.563493303
12.5892541179417,273600,586629.519015725
12.5892541179417,277200,588226.893111793
12.5892541179417,280800,589813.887379815
12.5892541179417,284400,591390.696696579
12.5892541179417,288000,592957.509504605
12.5892541179417,291600,594514.508083595
12.5892541179417,295200,596061.868807168
12.5892541179417,298800,597599.762385895
12.5892541179417,302400,599128.354097555
12.5892541179417,306000,600647.804005459
12.5892541179417,309600,602158.267165634
12.5892541179417,313200,603659.893823588
12.5892541179417,316800,605152.829601319
12.5892541179417,320400,606637.215675193
12.5892541179417,324000,608113.188945249
12.5892541179417,327600,609580.882196474
12.5892541179417,331200,611040.424252522
12.5892541179417,334800,612491.940122332
12.5892541179417,338400,613935.551140073
12.5892541179417,342000,615371.375098794
12.5892541179417,345600,616799.526378144
12.5892541179417,349200,618220.116066503
12.5892541179417,352800,619633.252077828
12.5892541179417,356400,621039.039263508
12.5892541179417,360000,622437.579519502
14.1253754462275,3600,370934.520206584
14.1253754462275,7200,382511.003848022
14.1253754462275,10800,391393.952171993
14.1253754462275,14400,398882.624018332
14.1253754462275,18000,405480.276360125
14.1253754462275,21600,411445.010011951
14.1253754462275,25200,416930.148696537
14.1253754462275,28800,422035.591301205
14.1253754462275,32400,426830.727830079
14.1253754462275,36000,431366.080722792
14.1253754462275,39600,435679.790340304
14.1253754462275,43200,439801.487949148
14.1253754462275,46800,443754.737740083
14.1253754462275,50400,447558.645468386
14.1253754462275,54000,451228.95701581
14.1253754462275,57600,454778.831641826
14.1253754462275,61200,458219.400446399
14.1253754462275,64800,461560.17875439
14.1253754462275,68400,464809.376573827
14.1253754462275,72000,467974.136325413
14.1253754462275,75600,471060.717642653
14.1253754462275,79200,474074.642970638
14.1253754462275,82800,477020.813672031
14.1253754462275,86400,479903.603629065
14.1253754462275,90000,482726.935453571
14.1253754462275,93600,485494.343098844
14.1253754462275,97200,488209.023726279
14.1253754462275,100800,490873.880998168
14.1253754462275,104400,493491.56146783
14.1253754462275,108000,496064.485366338
14.1253754462275,111600,498594.872805663
14.1253754462275,115200,501084.76620567
14.1253754462275,118800,503536.049589494
14.1253754462275,122400,505950.465265707
14.1253754462275,126000,508329.628317228
14.1253754462275,129600,510675.039239373
14.1253754462275,133200,512988.095008048
14.1253754462275,136800,515270.098809967
14.1253754462275,140400,517522.268627357
14.1253754462275,144000,519745.744837712
14.1253754462275,147600,521941.596963209
14.1253754462275,151200,524110.829683146
14.1253754462275,154800,526254.388205356
14.1253754462275,158400,528373.16307806
14.1253754462275,162000,530467.994511711
14.1253754462275,165600,532539.676270324
14.1253754462275,169200,534588.959183478
14.1253754462275,172800,536616.554323097
14.1253754462275,176400,538623.135883186
14.1253754462275,180000,540609.343795678
